x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.875,0.78125,336.1743191,0.84375,0.78125,308.71344,0.875,0.75,319.0496322,16
0.71875,0.78125,259.4390995,0.75,0.8125,259.0447926,0.75,0.75,234.8426319,20
0.71875,0.84375,283.6412602,0.75,0.875,283.2469532,0.75,0.8125,259.0447926,1
0.828125,0.8125,317.0673664,0.8125,0.8125,308.2934432,0.828125,0.796875,317.3922075,0
0.921875,0.703125,311.5682801,0.90625,0.6875,296.9786022,0.9375,0.6875,313.4421108,13
0.921875,0.703125,311.5682801,0.90625,0.71875,309.6944493,0.90625,0.6875,296.9786022,13
0.875,0.71875,281.7458733,0.875,0.6875,280.5150936,0.84375,0.71875,304.3911049,25
0.828125,0.71875,289.6844828,0.828125,0.703125,278.2473135,0.8125,0.71875,278.0451522,15
0.828125,0.71875,289.6844828,0.84375,0.71875,304.3911049,0.828125,0.703125,278.2473135,2
0.828125,0.703125,278.2473135,0.8125,0.71875,278.0451522,0.8125,0.6875,252.1035221,35
0.8125,0.59375,175.7028555,0.8125,0.5625,155.3903787,0.84375,0.59375,198.6854669,46
0.84375,0.625,218.9979437,0.875,0.625,241.980555,0.84375,0.59375,198.6854669,0
0.828125,0.609375,197.3503996,0.84375,0.625,218.9979437,0.84375,0.59375,198.6854669,5
0.828125,0.609375,197.3503996,0.8125,0.625,196.0153323,0.84375,0.625,218.9979437,8
0.828125,0.765625,314.5533976,0.8125,0.75,320.3933552,0.8125,0.78125,333.9884558,14
0.796875,0.65625,254.5241858,0.796875,0.640625,240.8102254,0.8125,0.65625,260.7551261,93
0.78125,0.6875,254.4376969,0.78125,0.71875,276.0052216,0.75,0.6875,256.7718716,10
0.859375,0.734375,311.7203686,0.84375,0.75,319.7214937,0.84375,0.71875,304.3911049,13
0.859375,0.734375,311.7203686,0.875,0.75,319.0496322,0.84375,0.75,319.7214937,11
0.828125,0.734375,312.39223,0.84375,0.75,319.7214937,0.84375,0.71875,304.3911049,3
0.828125,0.765625,314.5533976,0.84375,0.75,319.7214937,0.84375,0.78125,308.71344,7
0.828125,0.765625,314.5533976,0.8125,0.75,320.3933552,0.84375,0.75,319.7214937,10
0.1875,0.5,-50.67269081,0.1875,0.5625,-119.8611008,0.125,0.5,-129.4871004,22
0.21875,0.53125,-20.14001605,0.1875,0.5,-50.67269081,0.1875,0.5625,-119.8611008,0
0.671875,0.734375,246.2439828,0.65625,0.75,231.6957009,0.65625,0.71875,259.7432876,64
0.59375,0.71875,194.0903855,0.625,0.75,230.6467239,0.5625,0.75,211.1079304,55
0.59375,0.8125,237.8144376,0.5625,0.8125,198.045848,0.59375,0.78125,214.3462859,69
0.625,0.78125,216.5977047,0.59375,0.78125,214.3462859,0.625,0.75,230.6467239,10
0.59375,0.78125,214.3462859,0.5625,0.75,211.1079304,0.5625,0.8125,198.045848,72
0.59375,0.78125,214.3462859,0.625,0.75,230.6467239,0.5625,0.75,211.1079304,10
0.609375,0.796875,250.5831735,0.625,0.78125,216.5977047,0.59375,0.78125,214.3462859,50
0.640625,0.796875,250.6034427,0.625,0.78125,216.5977047,0.65625,0.78125,223.6238581,32
1,0.90625,524.4292542,1,0.875,401.2698756,0.96875,0.90625,504.4281967,6
0.921875,0.921875,547.6220483,0.9375,0.90625,491.513015,0.90625,0.90625,487.6575787,0
0.921875,0.921875,547.6220483,0.9375,0.9375,607.5865179,0.9375,0.90625,491.513015,19
0.9375,0.90625,491.513015,0.96875,0.90625,504.4281967,0.9375,0.875,375.4395121,13
0.953125,0.921875,497.7718684,0.9375,0.90625,491.513015,0.9375,0.9375,607.5865179,24
0.953125,0.921875,497.7718684,0.96875,0.90625,504.4281967,0.9375,0.90625,491.513015,0
0.953125,0.671875,309.6326579,0.96875,0.6875,300.0598131,0.9375,0.6875,313.4421108,18
0.953125,0.671875,309.6326579,0.96875,0.65625,305.8232049,0.96875,0.6875,300.0598131,5
0.703125,0.609375,222.5598341,0.71875,0.625,235.626429,0.71875,0.59375,221.9705002,14
0.703125,0.640625,217.2765448,0.71875,0.625,235.626429,0.71875,0.65625,211.4039216,119
0.734375,0.640625,229.7538057,0.71875,0.625,235.626429,0.71875,0.65625,211.4039216,112
0.734375,0.640625,229.7538057,0.75,0.625,248.1036899,0.71875,0.625,235.626429,14
0.71875,0.5,153.4337459,0.71875,0.53125,191.8400827,0.75,0.5,145.3400993,314
0.71875,0.5625,204.0714285,0.71875,0.53125,191.8400827,0.75,0.5625,192.5138266,17
0.71875,0.5625,204.0714285,0.6875,0.5625,215.6290304,0.71875,0.53125,191.8400827,31
0.75,0.53125,168.9269629,0.71875,0.53125,191.8400827,0.75,0.5,145.3400993,118
0.75,0.53125,168.9269629,0.75,0.5625,192.5138266,0.71875,0.53125,191.8400827,19
