id,depth,weld,adm,px,py,dh,gt,gh,npool
1763,8,1,0,6.77734375,4.07062890625,0.10618430710758821,0.06017092615201136,0.46104947224876014,123
1764,8,0,1,6.77734375,4.1060078125,-0.31846342897329444,0.16129363337375224,-0.4547889860200769,25
1805,9,1,0,6.099609375,3.9821816406249995,-0.664926663513274,2.5742499246958346,1.7908164935399782,45
1806,9,1,0,6.099609375,4.017560546875,-0.2347009439305961,0.26534649420338496,0.8445008276835679,32
1807,8,1,0,6.77734375,4.03525,-0.856107289788649,3.652322840764839,1.553186659396033,104
1809,8,0,1,9.48828125,4.03525,-2.1329875735501247,24.222251847683765,6.475079428385186,105
1810,8,0,1,8.1328125,3.9998710937499995,-1.0184648120746862,11.626076817487046,9.172138100348093,146
1813,9,0,1,6.099609375,3.9998710937499995,-0.05390408463078479,0.011474063229798048,0.32878818885388483,36
1830,8,0,1,5.421875,3.8583554687499997,0.29154596788748144,0.16282267728314537,0.05712724665936264,55
1831,8,0,1,6.77734375,3.8229765624999996,0.31116054669580895,0.22368854330038346,-1.2991023838072664,29
1832,9,1,0,4.744140625,3.8760449218749997,-1.2546725879141676,2.5264824271551305,-1.945070293513652,43
1921,9,1,0,7.455078125,3.8406660156249997,0.5377687346827471,0.34665970027111825,-2.307783499262392,27
1922,9,1,0,6.099609375,3.8406660156249997,0.9676083128273191,2.1592304327620084,0.25478274416232694,15
1923,9,0,1,6.099609375,3.8760449218749997,1.0755580650896672,3.7198957911141974,-4.042594433919589,37
1924,9,1,0,7.455078125,3.8760449218749997,-0.5985795679114746,0.5889577468163338,-1.0774492915388123,56
1933,9,1,0,7.455078125,3.8937343749999997,-0.01546151862379492,0.0002491618017188557,-0.00037175994862082007,18
1936,9,1,0,6.77734375,3.911423828125,1.092503474308183,2.7670760781579986,1.12200505803213,37
1939,9,0,1,5.421875,3.8760449218749997,-0.43764894750951533,0.22418436569357425,0.1921606949247554,19
1940,9,0,1,6.099609375,3.8583554687499997,1.1515247253268877,1.3878252659813484,-1.1636710633484597,11
1945,8,1,0,12.19921875,3.9291132812499994,-0.28517918762830674,0.197014933592925,-0.1235145500741055,23
1946,8,1,0,12.19921875,3.9998710937499995,-0.9764547330904496,4.390345163810707,4.657048107623268,92
1947,7,1,0,13.5546875,4.03525,-0.10542975542725179,0.10371962009958224,0.3319517095806077,43
