x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.609375,0.671875,199.6562709,0.625,0.6875,193.5841734,0.59375,0.6875,203.1070014,6
0.609375,0.65625,200.9669544,0.59375,0.65625,205.7283683,0.609375,0.671875,199.6562709,1
0.6171875,0.640625,294.2908101,0.6171875,0.6484375,199.2415891,0.625,0.640625,197.5162239,8
0.6171875,0.640625,294.2908101,0.609375,0.640625,202.2776378,0.6171875,0.6484375,199.2415891,9
0.0078125,0.7265625,284.6534765,0,0.734375,37.75214949,0.015625,0.734375,98.52432172,3
0.0078125,0.7265625,284.6534765,0,0.71875,114.0751567,0,0.734375,37.75214949,7
0.0078125,0.59765625,-261.8181417,0.01171875,0.59765625,-381.8941294,0.0078125,0.59375,-409.7809811,34
0.0078125,0.59765625,-261.8181417,0.0078125,0.6015625,-370.5372297,0.01171875,0.59765625,-381.8941294,25
0.6875,0.59375,211.1160677,0.71875,0.59375,213.586201,0.6875,0.625,231.4739424,18
0.671875,0.625,572.5634076,0.671875,0.609375,213.1332463,0.6875,0.625,231.4739424,0
0.671875,0.625,572.5634076,0.65625,0.625,324.6068383,0.671875,0.609375,213.1332463,6
0.6875,0.59375,211.1160677,0.6875,0.5625,190.758193,0.71875,0.59375,213.586201,612
0.8828125,0.9140625,419.2064726,0.890625,0.90625,404.8203289,0.890625,0.921875,407.3061152,0
0.8828125,0.9140625,419.2064726,0.875,0.90625,380.5780578,0.890625,0.90625,404.8203289,0
0.0390625,0.6875,-150.5110678,0.046875,0.6875,-172.9852099,0.0390625,0.6953125,-134.6770709,0
0.4921875,0.4453125,113.7434512,0.484375,0.4375,108.5944002,0.484375,0.453125,124.2322726,66
0.4921875,0.4453125,113.7434512,0.5,0.4375,103.2546297,0.484375,0.4375,108.5944002,123
0.0703125,0.5859375,-253.1180377,0.078125,0.59375,-227.2231755,0.078125,0.578125,-251.4629185,10
0.0703125,0.5859375,-253.1180377,0.0625,0.59375,-254.773157,0.078125,0.59375,-227.2231755,40
0.03515625,0.67578125,-172.2352134,0.0390625,0.671875,-192.9254572,0.0390625,0.6796875,-169.4174133,50
0.03515625,0.67578125,-172.2352134,0.03125,0.671875,-175.0530134,0.0390625,0.671875,-192.9254572,38
0.8984375,0.7265625,318.3706669,0.890625,0.734375,327.4374446,0.890625,0.71875,312.3561117,16
0.890625,0.71875,312.3561117,0.890625,0.703125,297.2747787,0.875,0.71875,315.4083343,3
0.04296875,0.59765625,-302.1278975,0.046875,0.6015625,-270.203267,0.0390625,0.6015625,-327.8585733,33
0.04296875,0.59765625,-302.1278975,0.046875,0.59375,-282.3231385,0.046875,0.6015625,-270.203267,19
0.078125,0.5703125,-254.8063679,0.0703125,0.5703125,-277.3577807,0.078125,0.5625,-258.1498174,3
0.0625,0.5703125,-304.5785338,0.0625,0.5625,-303.2526428,0.0703125,0.5703125,-277.3577807,7
0.00390625,0.63671875,52.3139312,0.0078125,0.640625,-157.4012343,0.0078125,0.6328125,-172.3120028,4
0.00390625,0.62890625,110.7685588,0,0.625,-316.4935971,0,0.6328125,292.454397,3
0.7890625,0.7109375,267.0301107,0.796875,0.703125,266.7901742,0.796875,0.71875,277.4993177,4
0.8046875,0.7265625,286.6795965,0.8125,0.71875,287.7285882,0.796875,0.71875,277.4993177,396
0.796875,0.7265625,281.5649612,0.7890625,0.7265625,276.450326,0.796875,0.71875,277.4993177,112
0.78515625,0.73046875,276.5702942,0.78125,0.734375,276.6902624,0.78125,0.7265625,271.9801548,0
0.7890625,0.71875,272.3846824,0.7890625,0.7265625,276.450326,0.796875,0.71875,277.4993177,225
