id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
4893,0.02734375,0.62890625,-283.8518226,-276.807844,8,4501,4348,0,0,0,0,0,0,56.42116813,-1.537704545,55.97389352,0.0001416271981,0,0,91,44,0.01772384431,0.01772384429,16.64339594
4894,0.01953125,0.62890625,-296.5204361,-278.9657429,8,4501,4446,0,0,0,0,0,0,250.7933248,9.575214585,242.1909082,0.0001416271981,0,0,38,18,0.003987346955,0.003987346951,4.601826636
4895,0.01953125,0.6328125,-290.3697006,-325.1167371,8,4508,4501,0,0,0,0,0,0,966.864535,-40.7509974,850.4137154,0.0001416271981,0,0,28,13,0.001034271052,0.001034271051,1.605460313
4896,0.009765625,0.630859375,-98.40579379,-171.292012,9,4502,4569,0,0,0,0,0,0,1543.057264,84.88460521,1277.058567,0.0001349853545,0,0,8,4,0.0006480640889,0.0006480640877,1.257199655
4897,0.013671875,0.630859375,-232.654848,-229.5869354,9,4569,4508,0,0,0,0,0,0,6324.679615,90.7323075,3411.849892,0.0001349853545,0,0,6,2,0.0001581107757,0.0001581107755,0.3396482539
4898,0.013671875,0.626953125,-238.8055835,-324.4944601,9,4569,4446,0,0,0,0,0,0,1.375496482e+12,6.293741421e-07,7408.21105,0.0001349853545,0,0,3,0,7.270102199e-13,0,0.7270102199
4899,0.009765625,0.626953125,-133.1689962,-127.8413736,9,4569,4507,0,0,0,0,0,0,1457.72971,94.11063438,1218.051152,0.0001349853545,0,0,5,2,0.0006859982296,0.0006859982279,1.018063948
4900,0.1484375,0.5234375,-116.2235703,-145.2129225,7,4077,4211,0,0,0,0,0,0,2438.50536,-17.60556115,2139.824056,5.724087423e-05,0,0,2,1,0.0004100872676,0.0004100872676,0.5485702352
4901,0.1484375,0.5078125,52.00908071,52.00908071,7,4211,4201,1,1,1,0,0,1,16599.02546,130.1755948,7119.73263,7.987147425e-05,0,91.42350198,1,1,6.024450065e-05,6.024450065e-05,0.03379862043
4902,0.1328125,0.5078125,-127.2959016,-133.5895451,7,4211,3701,0,0,0,0,0,0,16.8724632,-1.934126611,16.85618359,5.724087423e-05,0,0,221,109,0.05926816898,0.05926816893,30.14154382
4903,0.078125,0.546875,-261.4274926,-269.5673736,6,3756,4032,0,0,0,0,0,0,323.7928167,-5.275517145,320.0257797,3.635362421e-05,0,0,84,46,0.003088394641,0.003088394637,4.657473242
4904,0.109375,0.546875,-175.4004146,-200.2181228,6,4032,3776,0,0,0,0,0,0,83.86838955,-28.03103474,83.61345881,3.635362421e-05,0,0,233,118,0.01192344345,0.01192344344,3.167577777
4905,0.109375,0.515625,-175.697209,-200.9325392,6,4032,3701,0,0,0,0,0,0,2.002059309,-23.71562233,2.001913605,3.635362421e-05,0,0,583,288,0.4994857023,0.4994857023,1.974231362
4906,0.078125,0.515625,-261.7242871,-241.1328231,6,4032,3775,0,0,0,0,0,0,2.406348379,28.18886224,2.406137891,3.635362421e-05,0,0,192,101,0.4155674253,0.4155674252,1.905197254
4907,0.125,0.515625,-132.68367,-146.9743138,6,3701,4130,0,0,0,0,0,0,1.329823953,-15.80978123,1.329759667,3.635362421e-05,0,0,631,305,0.7519792358,0.7519792357,3.856352714
4908,0.109375,0.53125,-175.5488118,-205.2838577,6,4130,4032,0,0,0,0,0,0,1.774859854,-30.58185527,1.774745343,3.635362421e-05,0,0,605,295,0.5634247672,0.5634247671,3.013178602
4909,0.125,0.546875,-132.3868755,-142.2469832,6,4130,3776,0,0,0,0,0,0,21.79662503,-16.11227938,21.77936735,3.635362421e-05,0,0,211,113,0.04587866235,0.04587866231,24.07970074
4910,0.140625,0.53125,-121.6113387,-147.7531947,6,4130,4077,0,0,0,0,0,0,297.0821165,-20.63671919,293.9079077,3.635362421e-05,0,0,35,24,0.003366072693,0.003366072692,3.340728974
4911,0.1328125,0.5234375,-127.1475043,-125.5890543,7,4211,4130,0,0,0,0,0,0,17.55485097,3.55144979,17.5372286,5.724087423e-05,0,0,204,101,0.05696431156,0.05696431151,28.45945211
4912,0.15625,0.5078125,-97.11054957,-52.07675885,7,4201,4409,0,0,0,0,0,0,3620.993077,34.90184658,2999.326288,5.724087423e-05,0,0,1,1,0.0002761673328,0.0002761673328,0.5619999016
4913,0.1484375,0.515625,-111.6979519,-105.1690783,7,4409,4211,0,0,0,0,0,0,3.137294886e+12,5.058360983e-07,17470.03357,5.724087423e-05,0,0,1,0,3.187459376e-13,0,0.3187459376
4914,0.15625,0.5234375,-106.1617863,-103.1450507,7,4409,4077,0,0,0,0,0,0,2.9661455e+12,-4.030865739e-07,17470.03356,5.724087423e-05,0,0,1,0,3.371378781e-13,0,0.3371378781
4915,0.1640625,0.515625,-21.40571976,50.90908071,7,4409,4210,0,0,0,0,0,0,4770.855495,56.80931861,3747.467356,5.724087423e-05,0,0,1,1,0.0002096060132,0.0002096060132,0.4265477659
4916,0,0.65234375,318.5791918,318.5791918,8,4435,4571,1,1,1,0,0,1,8024.175161,144.366931,7510.769371,6.70537931e-05,0,133.5059169,8,8,0.0001246234011,0.0001246234011,1.434301813
4917,0.00390625,0.6484375,-138.1068384,89.20266141,8,4571,4506,0,0,0,0,0,0,2206.455193,-19.16256754,1681.116318,0.0001416271981,0,0,29,13,0.000453215639,0.0004532156366,0.7884529403
4918,0,0.64453125,-150.5918806,152.6306375,8,4571,4505,0,0,0,0,0,0,34774.0233,55.07603535,5869.085487,0.0001416271981,0,0,5,3,2.875709812e-05,2.87570981e-05,0.2325241422
