gx,gy,wala,wac,g_hat,f_true
0.09166666667,0.4583333333,5.5,4.891666667,-245.4506904,-68.65767499
0.09166666667,0.475,5.5,4.975,-240.0292458,-77.30099296
0.09166666667,0.4916666667,5.5,5.058333333,-234.6078011,-82.37815872
0.09166666667,0.5083333333,5.5,5.141666667,-230.5611338,-83.99512276
0.09166666667,0.525,5.5,5.225,-227.8892438,-82.42174716
0.09166666667,0.5416666667,5.5,5.308333333,-209.8267774,-77.8527702
0.09166666667,0.5583333333,5.5,5.391666667,-176.3737344,-70.30112182
0.09166666667,0.575,5.5,5.475,-189.0924209,-59.59138572
0.09166666667,0.5916666667,5.5,5.558333333,-217.2016839,-45.45055111
0.09166666667,0.6083333333,5.5,5.641666667,-193.7204435,-27.72580525
0.09166666667,0.625,5.5,5.725,-170.2392031,-6.749353439
0.09166666667,0.6416666667,5.5,5.808333333,-152.4010882,16.22893064
0.09166666667,0.6583333333,5.5,5.891666667,-134.5629733,38.80328964
0.09166666667,0.675,5.5,5.975,-129.8918323,57.74247472
0.09166666667,0.6916666667,5.5,6.058333333,-125.2206914,70.03799342
0.09166666667,0.7083333333,5.5,6.141666667,-120.5495504,74.2294774
0.09166666667,0.725,5.5,6.225,-115.8784094,71.1282953
0.09166666667,0.7416666667,5.5,6.308333333,-111.2072684,63.38510198
0.09166666667,0.7583333333,5.5,6.391666667,-103.266413,54.23753837
0.09166666667,0.775,5.5,6.475,-92.05584315,46.31617748
0.09166666667,0.7916666667,5.5,6.558333333,-89.96027063,41.11465633
0.09166666667,0.8083333333,5.5,6.641666667,-96.97969547,39.10989601
0.09166666667,0.825,5.5,6.725,-101.4959145,40.17634759
0.09166666667,0.8416666667,5.5,6.808333333,-105.1777316,43.98397312
0.09166666667,0.8583333333,5.5,6.891666667,-67.15041636,50.25644973
0.09166666667,0.875,5.5,6.975,-20.84250576,58.8931012
0.09166666667,0.8916666667,5.5,7.058333333,1.771094574,69.98792851
0.09166666667,0.9083333333,5.5,7.141666667,24.38469491,83.75315392
0.09166666667,0.925,5.5,7.225,7.603574377,100.3201665
0.09166666667,0.9416666667,5.5,7.308333333,-9.177546152,119.3927125
0.09166666667,0.9583333333,5.5,7.391666667,-25.95866668,139.8138626
0.09166666667,0.975,5.5,7.475,-42.73978721,159.2857778
0.09166666667,0.9916666667,5.5,7.558333333,-59.52090774,174.6157901
0.1083333333,0.008333333333,6.5,2.641666667,-357.2693276,-74.27380491
0.1083333333,0.025,6.5,2.725,-345.461617,-58.47723242
0.1083333333,0.04166666667,6.5,2.808333333,-333.6539065,-44.86565387
0.1083333333,0.05833333333,6.5,2.891666667,-321.846196,-36.69603387
0.1083333333,0.075,6.5,2.975,-310.0384855,-36.25580583
0.1083333333,0.09166666667,6.5,3.058333333,-298.2307749,-43.75646776
0.1083333333,0.1083333333,6.5,3.141666667,-286.4230644,-57.22525383
0.1083333333,0.125,6.5,3.225,-320.7701438,-73.47967476
0.1083333333,0.1416666667,6.5,3.308333333,-351.5738188,-89.45645858
0.1083333333,0.1583333333,6.5,3.391666667,-345.0075125,-103.0780012
0.1083333333,0.175,6.5,3.475,-338.4412062,-113.3938874
0.1083333333,0.1916666667,6.5,3.558333333,-331.8748998,-120.2529746
0.1083333333,0.2083333333,6.5,3.641666667,-325.3085935,-123.8720722
0.1083333333,0.225,6.5,3.725,-318.7422872,-124.5102226
0.1083333333,0.2416666667,6.5,3.808333333,-312.1759809,-122.2899148
0.1083333333,0.2583333333,6.5,3.891666667,-305.7291611,-117.1354168
0.1083333333,0.275,6.5,3.975,-299.4018278,-108.80528
0.1083333333,0.2916666667,6.5,4.058333333,-293.0744945,-97.03210275
0.1083333333,0.3083333333,6.5,4.141666667,-286.7471613,-81.80326689
0.1083333333,0.325,6.5,4.225,-280.419828,-63.77345
0.1083333333,0.3416666667,6.5,4.308333333,-274.0924948,-44.65757542
0.1083333333,0.3583333333,6.5,4.391666667,-267.7651615,-27.27051207
0.1083333333,0.375,6.5,4.475,-259.2474855,-14.8811843
0.1083333333,0.3916666667,6.5,4.558333333,-218.025431,-9.955333667
0.1083333333,0.4083333333,6.5,4.641666667,-212.6039863,-12.97636238
0.1083333333,0.425,6.5,4.725,-207.1825416,-22.19241859
0.1083333333,0.4416666667,6.5,4.808333333,-201.761097,-34.48745938
0.1083333333,0.4583333333,6.5,4.891666667,-196.3396523,-46.71752917
0.1083333333,0.475,6.5,4.975,-190.9182077,-56.6608371
0.1083333333,0.4916666667,6.5,5.058333333,-185.496763,-63.24049799
0.1083333333,0.5083333333,6.5,5.141666667,-181.4500957,-66.23281593
0.1083333333,0.525,6.5,5.225,-178.7782057,-65.83364933
0.1083333333,0.5416666667,6.5,5.308333333,-176.1063157,-62.31550685
0.1083333333,0.5583333333,6.5,5.391666667,-150.3485611,-55.83239213
0.1083333333,0.575,6.5,5.475,-163.0672475,-46.34609136
0.1083333333,0.5916666667,6.5,5.558333333,-168.0906458,-33.64762917
0.1083333333,0.6083333333,6.5,5.641666667,-165.4187558,-17.4825489
0.1083333333,0.625,6.5,5.725,-141.9375154,2.186419489
