x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.03125,0.5859375,-346.5993264,0.03125,0.59375,-316.8601466,0.0390625,0.5859375,-314.6005619,20
0.0390625,0.59375,-303.5937305,0.0390625,0.5859375,-314.6005619,0.046875,0.59375,-290.3273144,20
0.0390625,0.59375,-303.5937305,0.03125,0.59375,-316.8601466,0.0390625,0.5859375,-314.6005619,36
0.0234375,0.5546875,-529.2674434,0.03125,0.546875,-439.359947,0.015625,0.546875,-622.718021,6
0.0234375,0.5546875,-529.2674434,0.03125,0.5625,-435.8168658,0.03125,0.546875,-439.359947,5
0.01953125,0.56640625,-516.7019982,0.0234375,0.5625,-430.3509335,0.0234375,0.5703125,-471.6333776,2
0.01953125,0.56640625,-516.7019982,0.015625,0.5625,-424.8850013,0.0234375,0.5625,-430.3509335,2
0.0234375,0.5625,-430.3509335,0.0234375,0.5546875,-529.2674434,0.015625,0.5625,-424.8850013,2
0.0234375,0.5625,-430.3509335,0.03125,0.5625,-435.8168658,0.0234375,0.5546875,-529.2674434,1
0.046875,0.546875,-375.362418,0.0625,0.53125,-312.8316017,0.0625,0.5625,-307.821808,23
0.046875,0.546875,-375.362418,0.03125,0.53125,-442.9030281,0.0625,0.53125,-312.8316017,108
0.03125,0.546875,-439.359947,0.046875,0.546875,-375.362418,0.03125,0.5625,-435.8168658,6
0.03125,0.546875,-439.359947,0.03125,0.53125,-442.9030281,0.046875,0.546875,-375.362418,21
0.75,0.875,301.889732,0.75,0.75,283.2534594,0.625,0.875,264.0105173,43
0.625,0.5,140.8702469,0.5,0.5,138.0201374,0.625,0.625,207.3549507,5532
0.84375,0.53125,295.3527196,0.875,0.5625,156.8140956,0.8125,0.5625,196.5897699,8
0.90625,0.59375,265.0258238,0.875,0.5625,156.8140956,0.875,0.625,228.6656617,32
0.90625,0.59375,265.0258238,0.9375,0.5625,301.3859858,0.875,0.5625,156.8140956,92
0.75,0.625,231.9926203,0.75,0.75,283.2534594,0.875,0.625,228.6656617,2767
0.015625,0.5859375,-426.6903616,0.015625,0.578125,-507.4498893,0.0078125,0.5859375,-401.4183489,77
0.0078125,0.59765625,-359.587417,0.0078125,0.6015625,-319.6064655,0.01171875,0.59765625,-380.9614332,25
0.017578125,0.595703125,-377.699247,0.01953125,0.59375,-350.423,0.01953125,0.59765625,-409.4676601,21
0.021484375,0.595703125,-239.0440336,0.01953125,0.59375,-350.423,0.01953125,0.59765625,-409.4676601,0
0.021484375,0.595703125,-239.0440336,0.0234375,0.59375,-515.8345187,0.01953125,0.59375,-350.423,9
0.375,0.4375,111.6301762,0.375,0.375,83.84435893,0.4375,0.4375,110.9322482,399
0.375,0.4375,111.6301762,0.4375,0.4375,110.9322482,0.375,0.5,139.4159934,71
0.01953125,0.58984375,-379.042926,0.015625,0.5859375,-426.6903616,0.0234375,0.5859375,-412.155018,54
0.01953125,0.58203125,-387.8981337,0.015625,0.5859375,-426.6903616,0.0234375,0.5859375,-412.155018,30
0.01953125,0.58203125,-387.8981337,0.015625,0.578125,-507.4498893,0.015625,0.5859375,-426.6903616,41
0.01171875,0.58984375,-401.6901911,0.015625,0.5859375,-426.6903616,0.0078125,0.5859375,-401.4183489,65
0.015625,0.58984375,-386.8501506,0.015625,0.5859375,-426.6903616,0.01953125,0.58984375,-379.042926,22
0.0234375,0.58984375,-463.9947683,0.0234375,0.5859375,-412.155018,0.01953125,0.58984375,-379.042926,13
0.021484375,0.591796875,-307.5215274,0.0234375,0.59375,-515.8345187,0.01953125,0.59375,-350.423,10
0.017578125,0.591796875,-362.48688,0.01953125,0.59375,-350.423,0.01953125,0.58984375,-379.042926,46
0.3125,0.46875,32.63392918,0.34375,0.46875,97.67833902,0.3125,0.5,83.72650187,0
0.3125,0.46875,32.63392918,0.3125,0.4375,55.94068464,0.34375,0.46875,97.67833902,4
0.34375,0.46875,97.67833902,0.375,0.4375,111.6301762,0.3125,0.4375,55.94068464,192
0.34375,0.46875,97.67833902,0.375,0.5,139.4159934,0.375,0.4375,111.6301762,6
0.28125,0.46875,41.98884749,0.25,0.5,28.03701035,0.25,0.4375,19.86409142,514
0.4375,0.5625,102.9233163,0.375,0.5,139.4159934,0.5,0.5,138.0201374,43
0.4375,0.5625,102.9233163,0.375,0.625,67.82649514,0.375,0.5,139.4159934,9
0.4375,0.6875,132.5465284,0.375,0.75,109.6896077,0.375,0.625,67.82649514,0
0.4375,0.6875,132.5465284,0.5,0.75,197.2665616,0.375,0.75,109.6896077,1
0.25,0.5625,37.75944951,0.25,0.625,47.48188868,0.3125,0.5625,47.93175274,46
